review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,job_involvement,work_life_balance,training_times_last_year,percent_salary_hike
REV-093047,13315,2021-12-06,4,4,5,3,3,3,4,22
REV-093048,13315,2022-12-05,4,4,5,3,3,3,6,22
REV-093049,13315,2023-12-09,4,4,5,3,3,3,5,20
REV-093050,13316,2022-12-11,3,5,3,4,2,3,2,11
REV-093051,13316,2023-12-10,3,3,4,4,3,3,2,13
REV-093052,13317,2023-12-25,3,2,3,2,3,3,4,11
REV-093053,13318,2019-12-14,4,5,3,4,4,2,2,21
REV-093054,13318,2020-12-23,4,4,4,4,3,2,4,23
REV-093055,13318,2021-12-20,4,4,4,5,2,2,4,21
REV-093056,13318,2022-12-26,4,4,4,4,3,3,3,25
REV-093057,13318,2023-12-09,4,4,4,4,2,1,4,23
REV-093058,13319,2014-12-01,3,2,1,4,3,3,4,25
REV-093059,13319,2015-12-09,5,1,1,4,2,3,3,23
REV-093060,13319,2016-12-02,4,2,1,5,3,2,3,25
REV-093061,13319,2017-12-17,3,1,1,4,2,4,2,25
REV-093062,13319,2018-12-04,4,1,1,4,3,3,3,23
REV-093063,13319,2019-12-01,4,1,1,4,2,3,4,23
REV-093064,13319,2020-12-05,3,2,1,4,2,4,2,23
REV-093065,13319,2021-12-12,5,1,1,3,3,4,3,25
REV-093066,13319,2022-12-12,4,1,1,3,2,3,3,25
REV-093067,13319,2023-12-25,4,1,1,5,2,3,3,25
REV-093068,13320,2021-12-14,3,4,2,4,2,3,4,12
REV-093069,13320,2022-12-01,3,5,1,4,2,3,4,14
REV-093070,13320,2023-12-23,2,3,2,5,3,3,4,16
REV-093071,13321,2019-12-04,3,4,3,4,3,4,3,11
REV-093072,13321,2020-12-04,2,2,2,5,2,2,1,11
REV-093073,13321,2021-12-05,3,3,2,5,2,3,2,11
REV-093074,13321,2022-12-07,3,3,2,4,4,3,3,11
REV-093075,13321,2023-12-04,3,3,2,3,2,2,2,13
REV-093076,13322,2023-12-12,3,4,2,2,3,3,6,25
REV-093077,13323,2014-12-09,3,3,2,1,3,3,2,11
REV-093078,13323,2015-12-09,2,3,2,1,4,2,2,13
REV-093079,13323,2016-12-27,3,3,1,1,3,4,1,13
REV-093080,13323,2017-12-11,3,4,3,1,3,3,2,13
REV-093081,13323,2018-12-09,3,3,2,1,4,3,1,11
REV-093082,13323,2019-12-11,3,3,1,1,3,4,3,11
REV-093083,13323,2020-12-24,3,3,3,1,3,4,1,11
REV-093084,13323,2021-12-26,3,3,2,1,3,2,3,11
REV-093085,13323,2022-12-05,3,4,2,1,3,3,2,13
REV-093086,13323,2023-12-05,4,3,1,1,3,3,2,13
REV-093087,13324,2021-12-14,4,1,3,2,3,3,4,25
REV-093088,13324,2022-12-07,4,1,3,2,1,3,2,23
REV-093089,13324,2023-12-16,4,1,4,2,2,4,3,25
REV-093090,13325,2014-12-13,3,1,3,1,4,3,2,11
REV-093091,13325,2015-12-21,3,2,3,1,4,3,3,11
REV-093092,13325,2016-12-05,2,1,3,1,4,3,1,11
REV-093093,13325,2017-12-01,3,3,3,2,4,3,1,11
REV-093094,13325,2018-12-26,3,2,3,2,4,3,3,13
REV-093095,13325,2019-12-17,2,2,4,1,4,4,2,13
REV-093096,13325,2020-12-16,3,2,3,1,4,4,3,11
REV-093097,13325,2021-12-12,2,1,3,1,3,3,1,13
REV-093098,13325,2022-12-01,3,2,3,1,4,3,2,11
REV-093099,13325,2023-12-13,3,2,2,1,4,2,3,13
REV-093100,13326,2022-12-15,2,3,2,4,3,2,2,17
REV-093101,13326,2023-12-21,3,3,2,5,4,3,3,17
REV-093102,13327,2019-12-03,3,3,4,4,4,2,3,11
REV-093103,13327,2020-12-11,3,3,5,4,4,2,3,11
REV-093104,13327,2021-12-24,2,3,5,4,4,2,3,12
REV-093105,13327,2022-12-13,3,3,4,5,3,3,2,12
REV-093106,13327,2023-12-14,3,3,4,5,3,3,2,12
REV-093107,13328,2014-12-19,4,3,2,2,4,2,4,14
REV-093108,13328,2015-12-18,3,3,3,4,3,2,6,12
REV-093109,13328,2016-12-06,4,4,4,2,2,2,4,12
REV-093110,13328,2017-12-10,2,3,3,3,4,1,5,14
REV-093111,13328,2018-12-15,3,3,2,3,3,3,6,14
REV-093112,13328,2019-12-22,3,3,2,4,4,3,6,16
REV-093113,13328,2020-12-11,2,3,3,3,3,2,6,12
REV-093114,13328,2021-12-12,3,4,3,4,4,3,4,16
REV-093115,13328,2022-12-25,4,3,3,3,2,1,4,12
REV-093116,13328,2023-12-07,4,3,4,2,3,2,4,14
REV-093117,13329,2019-12-13,3,3,4,1,2,1,2,15
REV-093118,13329,2020-12-22,3,2,4,1,1,2,3,19
REV-093119,13329,2021-12-14,2,2,4,1,2,2,1,19
REV-093120,13329,2022-12-02,3,3,3,2,2,3,3,19
REV-093121,13329,2023-12-27,3,2,4,1,2,2,2,17
REV-093122,13330,2015-12-14,3,3,4,4,3,4,0,15
REV-093123,13330,2016-12-18,3,3,5,5,4,2,0,13
REV-093124,13330,2017-12-10,4,3,4,3,2,2,0,17
REV-093125,13330,2018-12-27,3,3,4,4,4,3,0,13
REV-093126,13330,2019-12-13,3,2,3,3,3,3,0,13
REV-093127,13330,2020-12-12,3,3,4,4,3,4,0,17
REV-093128,13330,2021-12-16,3,4,5,3,4,3,0,13
REV-093129,13330,2022-12-10,3,3,5,4,4,3,0,17
REV-093130,13330,2023-12-10,3,3,5,5,3,3,1,13
REV-093131,13331,2018-12-25,3,3,4,3,2,3,5,20
REV-093132,13331,2019-12-07,4,4,4,3,3,4,5,24
REV-093133,13331,2020-12-02,4,4,4,3,3,3,5,24
REV-093134,13331,2021-12-09,5,3,5,2,3,3,4,22
REV-093135,13331,2022-12-26,4,5,3,2,2,4,6,20
REV-093136,13331,2023-12-23,4,4,4,3,4,3,6,22
REV-093137,13332,2012-12-26,4,1,4,3,3,4,1,11
REV-093138,13332,2013-12-25,3,1,3,4,3,2,2,15
REV-093139,13332,2014-12-20,3,2,3,5,3,4,0,11
REV-093140,13332,2015-12-14,3,1,3,5,3,4,1,15
REV-093141,13332,2016-12-19,3,1,4,4,3,3,0,15
REV-093142,13332,2017-12-02,3,2,4,3,3,3,0,13
REV-093143,13332,2018-12-18,3,1,5,3,3,2,0,15
REV-093144,13332,2019-12-19,3,1,4,4,3,3,0,11
REV-093145,13332,2020-12-15,3,1,4,3,3,3,1,11
REV-093146,13332,2021-12-15,3,1,4,4,3,2,0,13
REV-093147,13332,2022-12-19,3,1,3,4,3,3,1,15
REV-093148,13332,2023-12-21,3,1,3,4,4,2,0,15
REV-093149,13333,2021-12-22,3,3,2,1,3,3,1,20
REV-093150,13333,2022-12-09,3,4,1,2,2,3,2,18
REV-093151,13333,2023-12-15,2,4,2,3,2,3,2,20
REV-093152,13334,2019-12-09,4,3,3,4,4,2,1,12
REV-093153,13334,2020-12-12,3,3,2,3,3,4,1,12
REV-093154,13334,2021-12-20,3,4,3,2,3,4,2,14
REV-093155,13334,2022-12-15,3,3,2,3,3,3,3,14
REV-093156,13334,2023-12-26,2,3,1,3,2,2,1,14
REV-093157,13335,2019-12-07,2,3,3,4,2,3,4,12
REV-093158,13335,2020-12-01,3,4,4,4,3,2,3,16
REV-093159,13335,2021-12-17,2,4,2,4,3,4,3,14
REV-093160,13335,2022-12-18,3,3,2,4,4,3,3,16
REV-093161,13335,2023-12-24,3,3,2,4,3,4,3,12
REV-093162,13336,2022-12-06,3,1,3,1,2,3,4,11
REV-093163,13336,2023-12-08,2,1,5,2,3,2,2,13
REV-093164,13337,2012-12-27,3,1,3,4,2,3,2,11
REV-093165,13337,2013-12-06,4,1,4,4,2,4,1,13
REV-093166,13337,2014-12-14,3,1,4,4,3,3,2,11
REV-093167,13337,2015-12-20,4,1,4,3,3,2,0,13
REV-093168,13337,2016-12-15,3,1,4,4,3,3,2,13
REV-093169,13337,2017-12-24,2,1,3,3,3,3,0,15
REV-093170,13337,2018-12-23,4,1,4,3,3,3,1,13
REV-093171,13337,2019-12-16,2,1,4,5,4,3,0,11
REV-093172,13337,2020-12-10,2,1,3,3,3,3,1,13
REV-093173,13337,2021-12-04,4,2,3,4,3,4,2,15
REV-093174,13337,2022-12-20,2,1,3,4,4,3,2,11
REV-093175,13337,2023-12-09,4,1,5,5,3,4,0,15
REV-093176,13338,2022-12-21,3,2,1,4,3,3,3,11
REV-093177,13338,2023-12-13,3,2,2,3,2,2,3,11
REV-093178,13339,2014-12-25,3,3,2,3,4,2,5,21
REV-093179,13339,2015-12-10,5,2,2,3,4,2,6,23
REV-093180,13339,2016-12-22,4,3,2,4,4,2,4,21
REV-093181,13339,2017-12-01,3,3,2,3,4,3,6,23
REV-093182,13339,2018-12-18,4,3,1,3,4,3,4,21
REV-093183,13339,2019-12-24,4,4,2,3,4,2,5,19
REV-093184,13339,2020-12-18,4,3,3,4,4,4,4,19
REV-093185,13339,2021-12-07,3,2,3,3,3,2,6,21
REV-093186,13339,2022-12-24,4,2,2,3,4,2,5,19
REV-093187,13339,2023-12-27,3,2,2,3,4,3,4,23
REV-093188,13340,2017-12-10,3,2,3,2,3,4,1,16
REV-093189,13340,2018-12-04,3,2,3,3,2,3,3,16
REV-093190,13340,2019-12-13,3,3,3,2,3,3,3,16
REV-093191,13340,2020-12-12,4,3,3,3,3,4,2,18
REV-093192,13340,2021-12-27,3,2,3,1,2,4,1,16
REV-093193,13340,2022-12-15,4,3,2,2,1,4,2,18
REV-093194,13340,2023-12-19,4,2,3,3,2,4,3,18
REV-093195,13341,2023-12-25,5,2,2,3,3,4,3,20
REV-093196,13342,2021-12-13,3,1,3,3,3,3,3,17
REV-093197,13342,2022-12-23,2,1,1,3,3,3,1,17
REV-093198,13342,2023-12-07,2,1,3,2,2,3,1,15
REV-093199,13343,2021-12-21,3,1,2,4,2,2,2,13
REV-093200,13343,2022-12-17,4,1,3,4,2,2,3,15
REV-093201,13343,2023-12-12,2,1,1,4,4,2,3,11
REV-093202,13344,2014-12-26,4,2,3,1,3,3,3,22
REV-093203,13344,2015-12-09,4,2,3,2,2,3,2,24
REV-093204,13344,2016-12-20,5,3,3,1,1,3,2,24
REV-093205,13344,2017-12-16,4,3,2,1,3,3,3,25
REV-093206,13344,2018-12-15,5,4,3,1,1,2,2,24
REV-093207,13344,2019-12-19,4,2,3,1,2,3,2,25
REV-093208,13344,2020-12-12,4,3,2,1,2,4,1,22
REV-093209,13344,2021-12-25,5,3,3,1,2,3,2,25
REV-093210,13344,2022-12-18,4,3,3,1,2,2,2,25
REV-093211,13344,2023-12-01,5,3,4,1,2,3,2,25
REV-093212,13345,2018-12-06,4,1,3,3,1,4,3,11
REV-093213,13345,2019-12-27,3,2,1,3,3,3,2,11
REV-093214,13345,2020-12-21,3,2,3,3,2,3,4,15
REV-093215,13345,2021-12-22,3,1,2,3,1,3,4,13
REV-093216,13345,2022-12-07,3,2,2,3,2,2,3,11
REV-093217,13345,2023-12-08,3,2,3,2,2,4,3,13
REV-093218,13346,2016-12-23,3,4,2,2,4,1,2,11
REV-093219,13346,2017-12-14,3,3,1,2,4,2,3,13
REV-093220,13346,2018-12-14,3,4,3,3,4,2,2,13
REV-093221,13346,2019-12-15,3,4,3,3,4,2,3,13
REV-093222,13346,2020-12-20,2,3,2,3,4,2,3,11
REV-093223,13346,2021-12-04,3,5,2,2,4,2,2,13
REV-093224,13346,2022-12-05,2,4,2,2,4,2,2,11
REV-093225,13346,2023-12-10,3,5,2,2,4,1,4,11
REV-093226,13347,2019-12-13,3,2,4,2,2,3,0,14
REV-093227,13347,2020-12-08,2,2,4,2,1,3,0,16
REV-093228,13347,2021-12-07,3,2,4,2,2,1,1,14
REV-093229,13347,2022-12-11,3,2,4,1,2,1,0,16
REV-093230,13347,2023-12-24,2,2,4,2,1,3,1,16
REV-093231,13348,2021-12-11,4,4,1,4,3,4,2,12
REV-093232,13348,2022-12-17,3,4,1,4,2,3,4,12
REV-093233,13348,2023-12-03,3,4,1,5,1,2,3,16
REV-093234,13349,2014-12-19,4,4,1,4,3,3,1,11
REV-093235,13349,2015-12-09,3,3,1,4,3,3,3,13
REV-093236,13349,2016-12-16,2,4,1,4,3,3,1,13
REV-093237,13349,2017-12-14,3,5,1,5,2,4,3,13
REV-093238,13349,2018-12-21,3,3,1,3,2,2,2,13
REV-093239,13349,2019-12-21,3,4,2,3,3,4,3,11
REV-093240,13349,2020-12-22,3,3,1,4,3,3,1,13
REV-093241,13349,2021-12-02,3,4,1,4,3,2,3,11
REV-093242,13349,2022-12-26,2,4,1,3,3,3,2,13
REV-093243,13349,2023-12-20,3,4,1,4,3,4,3,11
REV-093244,13350,2020-12-20,2,1,4,2,3,4,2,11
REV-093245,13350,2021-12-07,3,1,4,2,3,4,3,11
REV-093246,13350,2022-12-21,3,2,3,3,3,3,3,11
REV-093247,13350,2023-12-16,3,2,5,2,3,3,3,11
REV-093248,13351,2021-12-12,2,3,4,3,2,3,6,13
REV-093249,13351,2022-12-10,3,3,4,3,3,3,5,17
REV-093250,13351,2023-12-19,3,3,4,2,1,3,5,17
REV-093251,13352,2019-12-08,3,1,4,5,3,2,3,21
REV-093252,13352,2020-12-01,5,1,3,4,4,3,3,23
REV-093253,13352,2021-12-11,4,1,4,3,2,3,3,21
REV-093254,13352,2022-12-06,4,1,3,4,3,4,2,19
REV-093255,13352,2023-12-26,4,1,4,4,3,4,1,21
REV-093256,13353,2012-12-13,4,4,1,3,4,3,3,11
REV-093257,13353,2013-12-16,3,3,2,3,4,2,3,11
REV-093258,13353,2014-12-04,4,3,1,4,3,3,4,11
REV-093259,13353,2015-12-10,3,4,1,3,3,3,2,11
REV-093260,13353,2016-12-13,3,4,1,4,3,3,4,11
REV-093261,13353,2017-12-24,3,4,1,3,4,3,2,11
REV-093262,13353,2018-12-21,2,4,1,3,3,4,4,15
REV-093263,13353,2019-12-27,3,3,1,3,3,3,2,11
REV-093264,13353,2020-12-27,3,4,2,3,3,4,4,15
REV-093265,13353,2021-12-27,4,3,1,3,4,2,2,13
REV-093266,13353,2022-12-01,2,3,2,2,3,3,2,13
REV-093267,13353,2023-12-02,2,5,1,4,2,3,4,15
REV-093268,13354,2019-12-01,2,4,1,4,2,4,2,11
REV-093269,13354,2020-12-24,3,3,1,4,1,4,1,11
REV-093270,13354,2021-12-17,3,4,2,3,3,4,2,11
REV-093271,13354,2022-12-10,2,4,1,4,2,4,1,11
REV-093272,13354,2023-12-15,3,5,1,4,3,4,1,11
REV-093273,13355,2021-12-02,4,2,4,2,3,3,2,17
REV-093274,13355,2022-12-09,4,1,3,2,2,3,0,15
REV-093275,13355,2023-12-13,2,1,4,3,4,3,0,15
REV-093276,13356,2013-12-15,3,1,5,2,2,3,4,13
REV-093277,13356,2014-12-06,3,2,4,3,2,2,4,11
REV-093278,13356,2015-12-05,2,1,5,2,2,2,3,15
REV-093279,13356,2016-12-20,4,1,4,2,2,2,3,15
REV-093280,13356,2017-12-11,3,1,4,1,2,3,3,11
REV-093281,13356,2018-12-11,2,1,4,1,3,3,2,15
REV-093282,13356,2019-12-04,3,1,4,3,3,3,2,13
REV-093283,13356,2020-12-16,3,2,4,2,1,4,3,11
REV-093284,13356,2021-12-19,3,1,4,2,2,3,4,13
REV-093285,13356,2022-12-12,4,1,4,2,2,3,3,15
REV-093286,13356,2023-12-10,3,1,3,3,2,3,4,13
REV-093287,13357,2017-12-24,3,3,4,1,4,4,3,13
REV-093288,13357,2018-12-10,4,3,5,2,4,3,4,11
REV-093289,13357,2019-12-19,3,3,3,2,4,3,4,11
REV-093290,13357,2020-12-16,3,3,4,1,4,2,3,11
REV-093291,13357,2021-12-24,2,2,4,1,3,2,3,11
REV-093292,13357,2022-12-10,3,4,5,1,4,3,2,11
REV-093293,13357,2023-12-11,3,3,5,2,4,2,2,11
REV-093294,13358,2007-12-26,3,3,3,3,4,3,3,13
REV-093295,13358,2008-12-26,3,3,3,3,2,4,2,11
REV-093296,13358,2009-12-13,3,3,3,3,3,4,3,15
REV-093297,13358,2010-12-05,2,4,3,3,3,3,4,15
REV-093298,13358,2011-12-23,3,3,4,3,3,3,4,15
REV-093299,13358,2012-12-17,4,3,3,3,3,3,4,15
REV-093300,13358,2013-12-07,4,3,4,3,3,4,4,13
REV-093301,13358,2014-12-07,4,3,3,4,3,3,4,11
REV-093302,13358,2015-12-02,3,2,4,3,2,4,3,15
REV-093303,13358,2016-12-16,3,3,4,4,4,4,3,13
REV-093304,13358,2017-12-21,4,4,3,3,3,4,2,11
REV-093305,13358,2018-12-04,4,4,3,4,3,4,3,13
REV-093306,13358,2019-12-09,4,3,3,3,2,4,3,15
REV-093307,13358,2020-12-13,2,2,2,3,3,3,3,11
REV-093308,13358,2021-12-22,3,4,3,2,2,4,3,13
REV-093309,13358,2022-12-26,3,3,3,3,2,4,2,11
REV-093310,13358,2023-12-05,2,3,2,3,3,3,2,11
REV-093311,13359,2020-12-08,4,2,2,1,4,2,5,14
REV-093312,13359,2021-12-12,4,3,1,2,3,1,4,12
REV-093313,13359,2022-12-19,3,3,2,1,3,2,4,14
REV-093314,13359,2023-12-10,3,3,2,1,3,2,5,12
REV-093315,13360,2020-12-04,3,3,2,1,2,2,3,12
REV-093316,13360,2021-12-04,4,2,2,1,1,3,3,14
REV-093317,13360,2022-12-16,3,3,2,3,1,2,1,11
REV-093318,13360,2023-12-15,3,2,2,2,2,2,1,11
REV-093319,13361,2004-12-13,5,3,3,4,3,2,4,25
REV-093320,13361,2005-12-18,5,3,1,3,3,3,3,23
REV-093321,13361,2006-12-25,3,3,1,3,4,3,2,23
REV-093322,13361,2007-12-04,4,3,2,4,2,3,2,25
REV-093323,13361,2008-12-12,3,3,2,2,4,3,3,23
REV-093324,13361,2009-12-26,4,3,2,3,3,4,3,25
REV-093325,13361,2010-12-27,4,3,2,2,2,3,3,25
REV-093326,13361,2011-12-02,5,3,2,4,2,2,4,23
REV-093327,13361,2012-12-11,4,3,3,2,2,4,3,25
REV-093328,13361,2013-12-07,4,3,3,2,3,3,3,25
REV-093329,13361,2014-12-21,4,4,2,4,2,3,3,23
REV-093330,13361,2015-12-26,4,3,2,3,3,3,3,25
REV-093331,13361,2016-12-03,4,2,3,4,4,3,3,25
REV-093332,13361,2017-12-03,4,3,1,3,3,3,3,23
REV-093333,13361,2018-12-21,3,3,2,3,3,3,4,25
REV-093334,13361,2019-12-24,5,4,2,3,3,3,3,23
REV-093335,13361,2020-12-20,4,3,2,3,3,3,3,25
REV-093336,13361,2021-12-11,4,2,1,3,3,3,3,25
REV-093337,13361,2022-12-01,5,2,3,3,4,3,3,23
REV-093338,13361,2023-12-27,4,3,1,4,3,2,3,25
REV-093339,13362,2017-12-18,3,4,4,4,4,4,4,11
REV-093340,13362,2018-12-16,3,4,5,3,3,3,3,12
REV-093341,13362,2019-12-23,3,4,4,3,3,3,3,14
REV-093342,13362,2020-12-04,4,4,4,3,3,2,3,11
REV-093343,13362,2021-12-09,4,4,3,5,3,3,3,14
REV-093344,13362,2022-12-18,2,4,4,4,3,3,4,12
REV-093345,13362,2023-12-27,4,4,4,3,3,3,3,11
REV-093346,13363,2020-12-17,2,1,5,2,4,2,3,17
REV-093347,13363,2021-12-16,3,1,3,2,3,3,2,17
REV-093348,13363,2022-12-20,2,1,5,2,2,2,2,19
REV-093349,13363,2023-12-14,3,1,4,3,3,2,4,15
REV-093350,13364,2008-12-16,4,2,2,5,3,2,0,20
REV-093351,13364,2009-12-03,4,1,2,4,3,1,1,22
REV-093352,13364,2010-12-19,4,1,3,4,3,3,1,24
REV-093353,13364,2011-12-05,4,2,1,4,2,1,0,22
REV-093354,13364,2012-12-27,4,2,2,4,2,2,1,22
REV-093355,13364,2013-12-21,4,2,1,4,4,2,1,24
REV-093356,13364,2014-12-08,4,2,2,4,3,3,1,20
REV-093357,13364,2015-12-17,4,2,2,4,2,1,0,22
REV-093358,13364,2016-12-03,4,2,1,4,4,2,0,22
REV-093359,13364,2017-12-09,4,3,2,4,4,2,1,20
REV-093360,13364,2018-12-01,4,2,2,3,4,2,1,24
REV-093361,13364,2019-12-07,4,2,2,3,3,2,0,24
REV-093362,13364,2020-12-01,4,1,1,4,2,2,0,20
REV-093363,13364,2021-12-24,3,2,3,3,3,2,0,22
REV-093364,13364,2022-12-03,4,3,2,3,3,2,0,20
REV-093365,13364,2023-12-25,4,2,1,5,3,3,1,24
REV-093366,13365,2020-12-22,2,3,1,1,2,3,3,12
REV-093367,13365,2021-12-20,4,3,2,1,3,3,5,14
REV-093368,13365,2022-12-08,3,3,2,1,3,4,4,12
REV-093369,13365,2023-12-17,3,3,3,2,3,3,4,14
REV-093370,13366,2018-12-13,3,2,4,5,2,2,4,15
REV-093371,13366,2019-12-07,3,1,4,4,2,3,4,11
REV-093372,13366,2020-12-10,3,2,4,4,3,3,4,13
REV-093373,13366,2021-12-08,3,1,5,3,3,3,4,11
REV-093374,13366,2022-12-27,3,1,5,4,2,4,5,15
REV-093375,13366,2023-12-25,3,1,3,4,1,3,4,13
REV-093376,13367,2018-12-13,3,1,3,3,3,2,3,11
REV-093377,13367,2019-12-13,3,1,3,4,2,3,3,11
REV-093378,13367,2020-12-09,3,1,4,2,2,3,4,11
REV-093379,13367,2021-12-22,3,2,3,3,2,4,4,13
REV-093380,13367,2022-12-09,2,1,3,3,2,4,2,13
REV-093381,13367,2023-12-13,3,1,4,3,2,3,2,13
REV-093382,13368,2017-12-06,3,3,1,3,2,3,6,20
REV-093383,13368,2018-12-24,3,4,1,3,4,2,5,22
REV-093384,13368,2019-12-26,5,4,1,2,3,2,5,22
REV-093385,13368,2020-12-06,4,4,1,4,4,4,5,22
REV-093386,13368,2021-12-24,5,3,1,3,4,2,4,18
REV-093387,13368,2022-12-07,3,5,1,2,4,3,6,20
REV-093388,13368,2023-12-22,5,4,1,3,4,3,5,20
REV-093389,13369,2016-12-12,3,5,4,2,3,3,0,11
REV-093390,13369,2017-12-04,2,4,4,2,3,4,1,14
REV-093391,13369,2018-12-12,3,4,3,2,2,4,0,14
REV-093392,13369,2019-12-05,3,4,3,1,2,4,1,11
REV-093393,13369,2020-12-06,4,4,4,1,3,3,0,14
REV-093394,13369,2021-12-18,4,4,4,2,1,3,0,14
REV-093395,13369,2022-12-26,4,4,3,2,2,3,1,14
REV-093396,13369,2023-12-06,3,4,3,2,1,3,0,11
REV-093397,13370,2011-12-18,2,1,2,2,3,1,4,11
REV-093398,13370,2012-12-09,4,1,3,2,3,1,5,11
REV-093399,13370,2013-12-27,4,1,2,2,3,2,4,11
REV-093400,13370,2014-12-24,3,1,1,2,3,1,4,14
REV-093401,13370,2015-12-16,3,2,2,1,4,2,5,11
REV-093402,13370,2016-12-06,3,1,1,2,3,2,4,11
REV-093403,13370,2017-12-22,3,2,3,2,3,2,6,14
REV-093404,13370,2018-12-18,2,1,2,2,3,1,4,12
REV-093405,13370,2019-12-13,4,1,2,2,2,1,6,11
REV-093406,13370,2020-12-20,4,2,3,3,4,2,4,14
REV-093407,13370,2021-12-05,3,1,2,2,3,2,5,14
REV-093408,13370,2022-12-12,3,1,2,3,3,2,6,11
REV-093409,13370,2023-12-18,3,2,2,3,3,1,6,14
REV-093410,13371,2020-12-11,3,4,1,4,2,3,0,15
REV-093411,13371,2021-12-07,3,4,2,5,3,2,0,15
REV-093412,13371,2022-12-21,3,4,1,4,2,3,0,15
REV-093413,13371,2023-12-26,4,3,1,5,2,3,0,15
REV-093414,13372,2013-12-20,3,2,3,3,3,4,2,11
REV-093415,13372,2014-12-03,2,1,3,3,2,4,3,11
REV-093416,13372,2015-12-09,2,1,4,3,3,4,1,13
REV-093417,13372,2016-12-07,4,2,3,3,4,4,3,11
REV-093418,13372,2017-12-03,3,3,3,3,4,4,1,15
REV-093419,13372,2018-12-01,4,2,3,2,4,4,1,13
REV-093420,13372,2019-12-12,2,2,4,3,2,3,1,11
REV-093421,13372,2020-12-27,2,1,3,3,3,4,1,13
REV-093422,13372,2021-12-10,2,3,4,4,2,4,3,15
REV-093423,13372,2022-12-04,3,2,3,2,3,4,1,13
REV-093424,13372,2023-12-24,3,2,2,3,3,4,2,13
REV-093425,13373,2015-12-21,3,3,4,3,3,1,2,19
REV-093426,13373,2016-12-17,3,2,4,3,3,2,2,15
REV-093427,13373,2017-12-10,3,2,4,1,2,2,3,17
REV-093428,13373,2018-12-10,3,2,4,3,3,2,2,17
REV-093429,13373,2019-12-01,3,2,4,2,3,1,2,19
REV-093430,13373,2020-12-09,4,2,4,3,4,2,4,15
REV-093431,13373,2021-12-12,3,3,4,3,3,2,2,17
REV-093432,13373,2022-12-21,3,1,3,2,3,2,4,17
REV-093433,13373,2023-12-22,3,2,3,2,3,2,4,19
REV-093434,13374,2020-12-25,3,3,3,3,4,4,2,17
REV-093435,13374,2021-12-11,4,4,1,3,3,3,2,17
REV-093436,13374,2022-12-19,2,4,2,3,4,3,1,13
REV-093437,13374,2023-12-13,2,4,3,3,3,4,1,17
REV-093438,13375,2015-12-21,3,4,4,4,3,2,5,11
REV-093439,13375,2016-12-23,3,5,4,4,3,2,5,12
REV-093440,13375,2017-12-15,3,4,4,5,2,1,6,14
REV-093441,13375,2018-12-16,3,5,3,3,4,2,5,12
REV-093442,13375,2019-12-19,4,5,3,4,4,2,5,14
REV-093443,13375,2020-12-25,3,3,4,4,3,2,6,12
REV-093444,13375,2021-12-22,4,5,4,5,2,2,6,14
REV-093445,13375,2022-12-13,2,3,4,5,3,2,6,12
REV-093446,13375,2023-12-25,3,3,5,4,3,1,6,14
REV-093447,13376,2016-12-08,3,2,4,3,3,4,2,14
REV-093448,13376,2017-12-24,2,1,3,2,3,4,3,14
REV-093449,13376,2018-12-27,3,1,4,4,3,4,1,12
REV-093450,13376,2019-12-03,2,1,3,3,3,3,3,12
REV-093451,13376,2020-12-04,4,1,3,3,2,4,3,12
REV-093452,13376,2021-12-21,3,1,3,2,3,4,2,11
REV-093453,13376,2022-12-04,3,1,3,2,2,4,2,14
REV-093454,13376,2023-12-12,3,1,3,3,4,4,2,12
REV-093455,13377,2019-12-26,3,3,3,4,3,1,2,13
REV-093456,13377,2020-12-24,3,5,2,4,3,2,3,15
REV-093457,13377,2021-12-21,3,4,3,4,3,1,1,13
REV-093458,13377,2022-12-03,3,5,3,3,3,2,3,11
REV-093459,13377,2023-12-22,2,3,2,3,2,1,1,11
REV-093460,13378,2005-12-15,3,1,3,1,1,2,3,15
REV-093461,13378,2006-12-21,3,1,2,1,1,3,4,13
REV-093462,13378,2007-12-25,2,3,2,1,1,4,5,15
REV-093463,13378,2008-12-11,4,1,3,1,1,3,3,13
REV-093464,13378,2009-12-20,3,1,2,1,1,3,5,11
REV-093465,13378,2010-12-16,3,2,2,1,1,3,5,11
REV-093466,13378,2011-12-25,3,2,3,1,2,3,5,15
REV-093467,13378,2012-12-06,2,2,3,1,1,3,3,11
REV-093468,13378,2013-12-09,4,2,4,1,1,3,4,13
REV-093469,13378,2014-12-20,4,2,3,1,2,3,4,15
REV-093470,13378,2015-12-23,3,1,3,1,1,3,5,13
REV-093471,13378,2016-12-24,2,2,3,1,1,3,3,15
REV-093472,13378,2017-12-25,3,3,2,1,1,3,5,15
REV-093473,13378,2018-12-07,3,1,3,2,1,3,5,15
REV-093474,13378,2019-12-14,3,2,3,1,1,3,4,11
REV-093475,13378,2020-12-03,2,3,3,1,1,2,5,15
REV-093476,13378,2021-12-14,3,1,2,2,1,3,4,11
REV-093477,13378,2022-12-04,4,2,4,1,2,3,5,15
REV-093478,13378,2023-12-23,4,2,2,2,1,2,4,15
REV-093479,13379,2022-12-26,3,3,1,2,4,2,1,12
REV-093480,13379,2023-12-23,2,3,1,2,4,3,0,11
REV-093481,13380,2017-12-27,3,4,1,1,4,4,2,13
